RSSDID,DATE,TOTLOAN_NET,ROA,CAPITAL_RATIO,event
860053,20021231,63048,0.015400417,0.06213671,0
860053,20030331,69255,0.003242148,0.065113622,1
860053,20030630,76871,0.007641573,0.06836795,0
860053,20030930,78974,0.011171867,0.068489057,0
860053,20031231,86620,0.017444943,0.092679217,0
860053,20040331,89728,0.001700998,0.091653494,0
860053,20040630,92588,0.008804606,0.09936585,0
860053,20040930,87655,0.013191769,0.096003348,0
860053,20041231,86575,0.014032781,0.091333581,0
863830,19950331,29616,0.001036113,0.054294719,0
863830,19950630,28944,0.00349345,0.057102772,0
863830,19950930,28707,0.005557434,0.060202167,0
863830,19951231,30626,0.009722521,0.065700399,0
863830,19960331,32866,0.00148986,0.062673953,0
863830,19960630,33972,0.003722308,0.062387854,0
863830,19960930,35797,0.006067628,0.062401001,0
863830,19961231,37782,0.009745564,0.06447334,0
863830,19970331,37181,0.001466276,0.06254272,0
863830,19970630,38514,0.003896617,0.063032339,0
863830,19970930,41222,0.006197797,0.065787211,0
863830,19971231,38404,0.009049462,0.069147105,0
863830,19980331,41814,0.001385709,0.068273492,0
863830,19980630,43069,0.003492812,0.094218774,0
863830,19980930,45765,0.004685594,0.093265165,0
863830,19981231,50231,0.006364461,0.087825196,0
863830,19990331,52036,0.001500724,0.083431349,0
863830,19990630,54046,0.003370153,0.081517527,0
863830,19990930,57366,0.005136745,0.083541067,0
863830,19991231,60147,0.00725882,0.082201187,0
863830,20000331,63740,0.001805853,0.077571593,0
863830,20000630,68763,0.003600936,0.077582583,0
863830,20000930,70034,0.006474199,0.080909577,0
863830,20001231,66779,0.007178388,0.084657431,0
866121,19950331,72348,0.003226428,0.108271372,0
866121,19950630,72922,0.007770389,0.11197834,0
866121,19950930,74305,0.011323467,0.116513455,0
866121,19951231,72861,0.013595988,0.120728987,0
866121,19960331,74012,0.004048213,0.119077831,0
866121,19960630,76415,0.006988834,0.116259833,0
866121,19960930,78589,0.010097333,0.113822143,0
866121,19961231,80250,0.013047401,0.116206939,0
866121,19970331,82465,0.002475592,0.111995172,0
866121,19970630,85506,0.005003776,0.112958596,0
866121,19970930,88275,0.008195839,0.115926094,0
866121,19971231,91285,0.010740879,0.114502904,0
866121,19980331,92577,0.001668805,0.103550893,0
866121,19980630,95248,0.004390937,0.102470962,0
866121,19980930,97197,0.007165669,0.107591463,0
866121,19981231,100700,0.009356475,0.104481771,0
866121,19990331,99598,0.002051788,0.101728378,1
866121,19990630,100452,0.005359353,0.093601125,0
866121,19990930,105903,0.008041799,0.090259726,0
866121,19991231,108924,0.010069026,0.085277015,0
866121,20000331,110954,0.001710402,0.087890362,0
866121,20000630,111165,0.003867385,0.082850813,0
866121,20000930,113418,0.006198039,0.088787253,0
866121,20001231,116093,0.009621288,0.093657865,0
866121,20010331,115500,0.001789109,0.096528404,0
866121,20010630,116377,0.002727452,0.086457522,0
866121,20010930,121474,0.005054332,0.088789209,0
866121,20011231,123797,0.00586493,0.085542037,0
866121,20020331,120731,0.001480673,0.083209974,0
866121,20020630,119632,0.00324944,0.085388296,0
866121,20020930,123512,0.005469505,0.08694385,0
866121,20021231,124428,0.006877244,0.086498517,0
866121,20030331,121756,0.001781234,0.08664365,0
866121,20030630,122559,0.00370891,0.085236911,0
866121,20030930,122873,0.005232858,0.08247348,0
866121,20031231,121898,0.007063847,0.085229421,0
866121,20040331,122246,0.001625359,0.088912936,0
866121,20040630,125242,0.003371481,0.08052296,0
866121,20040930,129663,0.00510408,0.08666696,0
866121,20041231,129841,0.005365105,0.088421894,0
867650,19950331,20456,0.013293484,0.089491274,0
867650,19950630,19878,0.023665737,0.098675819,0
867650,19950930,18916,0.030262677,0.099353272,0
867650,19951231,20004,0.031758567,0.101687276,0
867650,19960331,20968,0.005965759,0.09156027,0
867650,19960630,23274,0.020594714,0.107561767,0
867650,19960930,24642,0.025831844,0.11264406,0
867650,19961231,24930,0.031210526,0.108385124,0
867650,19970331,30997,0.004664502,0.091210847,0
867650,19970630,30109,0.010718617,0.092819215,0
867650,19970930,29638,0.013930574,0.094868098,0
867650,19971231,28742,0.019101302,0.100191054,0
867650,19980331,29928,0.004776165,0.107430566,0
867650,19980630,29149,0.010778161,0.109998328,0
867650,19980930,30169,0.01514296,0.113744513,0
867650,19981231,31888,0.018641598,0.098549532,0
867650,19990331,34105,0.007040561,0.105913109,0
867650,19990630,41061,0.009605722,0.088729649,0
867650,19990930,48081,0.01232413,0.076860988,0
867650,19991231,54649,0.013228332,0.074536764,0
867650,20000331,57440,0.012660672,0.087908896,0
867650,20000630,64787,0.016347235,0.083639686,0
867650,20000930,67962,0.019306506,0.080659703,0
867650,20001231,71336,0.022039386,0.078581691,0
867650,20010331,72726,0.004679167,0.076715559,0
867650,20010630,75881,0.008768321,0.067472744,0
867650,20010930,79385,0.012743986,0.070076806,0
867650,20011231,80847,0.016171401,0.074854254,0
867650,20020331,79821,0.004609901,0.077868428,0
867650,20020630,78882,0.008750264,0.08199688,0
867650,20020930,80073,0.001380966,0.133563806,0
867650,20021231,81759,0.004024929,0.141784672,0
867650,20030331,87536,0.003130277,0.144922431,0
867650,20030630,95751,0.006016779,0.137952693,0
867650,20030930,96039,0.009616764,0.140158842,0
867650,20031231,91569,0.012356497,0.142753907,0
867650,20040331,92516,0.002391767,0.141599408,0
867650,20040630,94936,0.004177891,0.125698758,0
867650,20040930,95497,0.007268041,0.134169659,0
867650,20041231,95730,0.011468583,0.133217325,0
875758,19950331,25995,0.004682192,0.094769627,0
875758,19950630,27257,0.009625533,0.104385037,0
875758,19950930,27319,0.015349647,0.106138627,0
875758,19951231,27557,0.020490312,0.107675397,0
875758,19960331,27109,0.004204617,0.108656372,0
875758,19960630,27657,0.008752323,0.110141646,0
875758,19960930,28781,0.013186018,0.109599273,0
875758,19961231,28898,0.017368062,0.113455681,0
875758,19970331,30221,0.003836705,0.119081697,0
875758,19970630,31576,0.008492257,0.118393424,0
875758,19970930,32242,0.012812603,0.117337623,0
875758,19971231,30993,0.016670046,0.114944336,0
875758,19980331,30223,0.003978141,0.115964454,0
875758,19980630,30211,0.008134296,0.122601384,0
875758,19980930,29460,0.012347146,0.121182687,0
875758,19981231,29963,0.017045814,0.120409417,0
875758,19990331,29722,0.004472799,0.131466098,0
875758,19990630,29301,0.009061135,0.131363218,0
875758,19990930,29836,0.014671682,0.133073656,0
875758,19991231,29670,0.01881915,0.131402974,0
875758,20000331,30297,0.004266895,0.137659696,0
875758,20000630,30879,0.009055036,0.141014235,0
875758,20000930,31774,0.013509067,0.136156743,0
875758,20001231,32193,0.017328961,0.137232441,0
875758,20010331,31515,0.003707374,0.143521255,0
875758,20010630,30553,0.007509682,0.139926821,0
875758,20010930,31738,0.011273834,0.137160395,0
875758,20011231,32161,0.014937643,0.137352763,0
875758,20020331,30977,0.003696697,0.137540948,0
875758,20020630,31988,0.007907681,0.142139244,0
875758,20020930,33212,0.012710987,0.141134768,0
875758,20021231,36415,0.016802159,0.140458319,0
875758,20030331,34668,0.003687838,0.14453049,0
875758,20030630,32215,0.007124298,0.140088889,0
875758,20030930,31764,0.010242807,0.13901591,0
875758,20031231,32662,0.013809089,0.13249893,0
875758,20040331,30194,0.003569411,0.128916555,0
875758,20040630,30904,0.006636377,0.129040814,0
875758,20040930,32947,0.010254563,0.128552842,0
875758,20041231,33487,0.013273312,0.126031437,0
887827,19950331,17637,0.003360975,0.179295792,0
887827,19950630,17489,0.008831882,0.182253974,0
887827,19950930,17653,0.014537745,0.180706804,0
887827,19951231,17705,0.01757847,0.174122666,0
887827,19960331,17720,0.003260336,0.172930617,0
887827,19960630,18694,0.007951663,0.177570626,0
887827,19960930,18951,0.012756251,0.178133259,0
887827,19961231,19246,0.016463406,0.17280158,0
887827,19970331,19844,0.002879379,0.172267212,0
887827,19970630,20118,0.007781152,0.180004918,0
887827,19970930,20785,0.012502907,0.185212579,0
887827,19971231,21039,0.015879017,0.175844073,0
887827,19980331,22208,0.003175458,0.182841911,0
887827,19980630,23056,0.007767043,0.185578114,0
887827,19980930,23262,0.01250628,0.183825057,0
887827,19981231,22703,0.015912216,0.172425846,0
887827,19990331,23597,0.00319023,0.175005598,0
887827,19990630,24356,0.007244114,0.17970004,0
887827,19990930,24940,0.011558678,0.181644975,0
887827,19991231,24299,0.01464699,0.173007444,0
887827,20000331,24371,0.003322706,0.178926637,0
887827,20000630,25542,0.007307593,0.181489533,0
887827,20000930,26089,0.011381173,0.181383169,0
887827,20001231,26550,0.014565563,0.173272854,0
887827,20010331,25547,0.00279146,0.173397707,0
887827,20010630,25802,0.006479432,0.176118656,0
887827,20010930,25886,0.010025509,0.172902296,0
887827,20011231,25263,0.0131431,0.167572879,0
887827,20020331,25067,0.003225276,0.163073192,0
887827,20020630,25123,0.007210959,0.166092831,0
887827,20020930,25630,0.01113212,0.162127995,0
887827,20021231,26229,0.013802223,0.156847396,0
887827,20030331,25818,0.002858864,0.156871875,0
887827,20030630,25714,0.006429572,0.159295232,0
887827,20030930,26381,0.010689728,0.162270104,0
887827,20031231,27457,0.013610159,0.155296106,0
887827,20040331,26877,0.003037602,0.153769955,0
887827,20040630,27819,0.007167074,0.16171255,0
887827,20040930,28760,0.01142436,0.163005492,0
887827,20041231,30603,0.014415605,0.162033578,0
887854,19950331,5597,0.005524438,0.15770835,0
887854,19950630,6168,0.007122173,0.15746867,0
887854,19950930,6513,0.011587486,0.162079276,0
887854,19951231,6572,0.014744602,0.15543085,0
887854,19960331,6557,0.003781406,0.153151863,0
887854,19960630,6903,0.008480565,0.153277545,0
887854,19960930,6987,0.010475563,0.154876113,0
887854,19961231,6999,0.013550226,0.145830615,0
887854,19970331,6957,0.004362121,0.149548496,0
887854,19970630,7213,0.009275174,0.154837456,0
887854,19970930,7487,0.011995638,0.155376207,0
887854,19971231,7864,0.017007227,0.149315738,0
887854,19980331,8580,0.005479289,0.147562889,0
887854,19980630,8913,0.010825752,0.15052229,0
887854,19980930,9711,0.014798793,0.154889608,0
887854,19981231,9666,0.01559768,0.144742559,0
887854,19990331,10135,0.00640289,0.152365722,0
887854,19990630,11086,0.013148921,0.155050478,0
887854,19990930,11015,0.017042789,0.148556748,0
887854,19991231,10815,0.020718953,0.133418292,0
887854,20000331,10916,0.004466587,0.137281887,0
887854,20000630,11657,0.010099,0.146296017,0
887854,20000930,12042,0.014940817,0.15212992,0
887854,20001231,12003,0.019125683,0.138772324,0
887854,20010331,12508,0.004688362,0.129290121,0
887854,20010630,12472,0.008976343,0.138528723,0
887854,20010930,12620,0.013076854,0.142522124,0
887854,20011231,12493,0.018497059,0.132212474,0
887854,20020331,12996,0.004803503,0.131273001,0
887854,20020630,13650,0.009666825,0.1353006,0
887854,20020930,13730,0.013580173,0.134483028,0
887854,20021231,13814,0.009496392,0.110199842,0
887854,20030331,13720,0.001984887,0.105109786,0
887854,20030630,14035,0.005435694,0.10713099,0
887854,20030930,13357,0.010029925,0.106561646,0
887854,20031231,13200,0.010847413,0.102124834,0
887854,20040331,13194,0.001590883,0.10101331,0
887854,20040630,13509,0.004005741,0.096623653,0
887854,20040930,14850,0.007512913,0.102277705,0
887854,20041231,14819,0.01088952,0.097201675,0
895831,19950331,70678,0.002878595,0.127914869,0
895831,19950630,71561,0.005723216,0.127731102,0
895831,19950930,73858,0.009153119,0.130553994,0
895831,19951231,73980,0.01253086,0.133953915,0
895831,19960331,73816,0.003605296,0.135591257,0
895831,19960630,74270,0.007144136,0.136777783,0
895831,19960930,77287,0.010757714,0.139247806,0
895831,19961231,79889,0.01334694,0.141223813,0
895831,19970331,79515,0.003182021,0.141235941,0
895831,19970630,82381,0.006544844,0.142249461,0
895831,19970930,86449,0.010372406,0.142709654,0
895831,19971231,88214,0.014111172,0.142602352,0
895831,19980331,90176,0.003021955,0.143866911,0
895831,19980630,93462,0.006406762,0.141000513,0
895831,19980930,97119,0.009696083,0.141754043,0
895831,19981231,101124,0.012868553,0.137690297,0
895831,19990331,100364,0.00282242,0.135544737,0
895831,19990630,106728,0.005859587,0.134500443,0
895831,19990930,110824,0.008668243,0.13541751,0
895831,19991231,111966,0.011530531,0.138238745,0
895831,20000331,113750,0.001391041,0.135092683,0
895831,20000630,124186,0.004494273,0.137857712,0
895831,20000930,125338,0.007902806,0.14171104,0
895831,20001231,124407,0.010933981,0.141342787,0
895831,20010331,125664,0.003639389,0.14143653,0
895831,20010630,135194,0.006625088,0.140959093,0
895831,20010930,139624,0.009454603,0.142111193,0
895831,20011231,143072,0.01343452,0.140648468,0
895831,20020331,145226,0.002939522,0.14244576,0
895831,20020630,150254,0.006145189,0.138149693,0
895831,20020930,149924,0.009177236,0.144997302,0
895831,20021231,154702,0.012293201,0.140210471,0
895831,20030331,153916,0.00304638,0.137251425,0
895831,20030630,159365,0.00580464,0.143575762,0
895831,20030930,160940,0.008694369,0.146085827,0
895831,20031231,173588,0.01129368,0.145585344,0
895831,20040331,181437,0.002790487,0.142267536,0
895831,20040630,195178,0.005883436,0.146440517,0
895831,20040930,209211,0.008347017,0.14224169,0
895831,20041231,214329,0.011734408,0.148219875,0
902645,19950331,8458,0.000406105,0.113591371,0
902645,19950630,8332,0.002420219,0.119868292,0
902645,19950930,8392,0.006694384,0.125886022,0
902645,19951231,8254,0.007362571,0.123382592,0
902645,19960331,7988,0.001912114,0.124982267,0
902645,19960630,8379,0.005052302,0.128355226,0
902645,19960930,8558,0.008151115,0.128369343,0
902645,19961231,8415,0.01077639,0.126983023,0
902645,19970331,8457,0.001597444,0.128050471,0
902645,19970630,8572,0.004785194,0.135600486,0
902645,19970930,9380,0.007849793,0.132735928,0
902645,19971231,9677,0.010144471,0.135006642,0
902645,19980331,9297,0.002043189,0.136182903,0
902645,19980630,9939,0.004658385,0.136963233,0
902645,19980930,9996,0.008994424,0.144724212,0
902645,19981231,10078,0.011790301,0.133801404,1
902645,19990331,10018,0.001381931,0.140743388,0
902645,19990630,10342,0.004176117,0.145281787,0
902645,19990930,10701,0.006056626,0.145143528,0
902645,19991231,10865,0.006279548,0.14011925,0
902645,20000331,10671,0.002314731,0.144753337,0
902645,20000630,11087,0.004207108,0.146793735,0
902645,20000930,11815,0.005028194,0.136716293,0
902645,20001231,11410,0.007414469,0.1418379,0
902645,20010331,11446,0.001566059,0.139559659,0
902645,20010630,11913,0.004274265,0.123829939,0
902645,20010930,11895,0.004007453,0.116246886,0
902645,20011231,11015,0.006114617,0.105437584,0
902645,20020331,11462,0.001286877,0.117316925,0
902645,20020630,11446,0.003873993,0.117707337,0
902645,20020930,11714,0.006173254,0.112605485,0
902645,20021231,12173,0.009579329,0.106657814,0
902645,20030331,12738,0.003522781,0.104360748,0
902645,20030630,13254,0.007409471,0.103189697,0
902645,20030930,14120,0.011186216,0.102266846,0
902645,20031231,12888,0.006377084,0.099630412,0
902645,20040331,13048,0.002860635,0.094398606,0
902645,20040630,13469,0.005388281,0.092106542,0
902645,20040930,13574,0.009369053,0.096952773,0
902645,20041231,13752,0.006022769,0.091029217,0
912644,19950331,30566,0.002870107,0.084246286,0
912644,19950630,31434,0.005540002,0.085498191,0
912644,19950930,30865,0.008904183,0.090198531,0
912644,19951231,29705,0.00101505,0.117897118,0
912644,19960331,27652,0.001799652,0.119270016,0
912644,19960630,26890,0.003656709,0.124404641,0
912644,19960930,26985,0.005506112,0.118855769,0
912644,19961231,28297,0.00787362,0.126848855,0
912644,19970331,27344,0.002247394,0.122696974,0
912644,19970630,26086,0.004343913,0.124408529,0
912644,19970930,26510,0.006939977,0.127402955,0
912644,19971231,26574,0.009064721,0.131790625,0
912644,19980331,27251,0.002285045,0.118734475,0
912644,19980630,27879,0.004860126,0.123108328,0
912644,19980930,27273,0.009741557,0.112114648,0
915935,19950331,9283,0.003868173,0.092559685,0
915935,19950630,8784,0.006745363,0.090379857,0
915935,19950930,9340,0.010364917,0.091170893,0
915935,19951231,9306,0.010967517,0.084763427,0
915935,19960331,9183,0.003682625,0.082444918,0
915935,19960630,9795,0.006788512,0.087317813,0
915935,19960930,10216,0.010710461,0.08857362,0
915935,19961231,10871,0.010208965,0.082308721,0
915935,19970331,10447,0.00359389,0.081483715,0
915935,19970630,10667,0.006752532,0.090991693,0
915935,19970930,11718,0.009876701,0.090744102,0
915935,19971231,11741,0.01032397,0.087126555,0
915935,19980331,11590,0.003462204,0.090600154,1
915935,19980630,11513,0.006017991,0.091011517,0
915935,19980930,11816,0.008574427,0.086483687,0
915935,19981231,11637,0.008517986,0.080709228,0
915935,19990331,11730,0.002281217,0.08142163,0
915935,19990630,12139,0.004021068,0.0835604,0
915935,19990930,12863,0.006840653,0.088495575,0
915935,19991231,13315,0.008377334,0.086038864,0
915935,20000331,13140,0.002895753,0.09094783,0
915935,20000630,13099,0.006189346,0.091421452,0
915935,20000930,13414,0.008941013,0.09049568,0
915935,20001231,13448,0.008758623,0.085730758,0
915935,20010331,13305,0.002332793,0.085813771,0
915935,20010630,13721,0.004044547,0.090042189,0
915935,20010930,12973,0.006801166,0.090780623,0
915935,20011231,13207,0.007923665,0.083962316,0
915935,20020331,12193,0.001676945,0.082620477,0
915935,20020630,12737,0.003557648,0.089672686,0
915935,20020930,12431,0.006835965,0.093037724,0
915935,20021231,12063,0.007714342,0.088462851,0
915935,20030331,12043,0.001280624,0.086032058,0
915935,20030630,12552,0.00263816,0.088823627,0
915935,20030930,12199,0.002741259,0.090606112,0
915935,20031231,11758,0.005071757,0.085744143,0
915935,20040331,12172,0.00218055,0.086404409,0
915935,20040630,12142,0.004269411,0.090778018,0
915935,20040930,11714,0.006582347,0.089686099,0
915935,20041231,11410,0.007054482,0.087397925,0
916857,19950331,8977,0.001981389,0.070569039,0
916857,19950630,9721,0.003915348,0.072395764,0
916857,19950930,10636,0.006170634,0.070686071,0
916857,19951231,11129,0.008340969,0.075167955,0
916857,19960331,11496,0.001372384,0.073450838,0
916857,19960630,12221,0.003458078,0.068105381,0
916857,19960930,12392,0.004032147,0.076324242,0
916857,19961231,13187,0.00312409,0.072105969,0
916857,19970331,12916,0.001298263,0.07414578,0
916857,19970630,14014,0.003732891,0.076599024,0
916857,19970930,14272,0.006206322,0.076591315,0
916857,19971231,14265,0.008763436,0.075842165,0
916857,19980331,14826,0.002051856,0.076130931,0
916857,19980630,15740,0.006456635,0.079821201,0
916857,19980930,15987,0.009097901,0.077859294,0
916857,19981231,17554,0.009758355,0.077311415,0
916857,19990331,17598,0.002159695,0.075458926,0
916857,19990630,17897,0.004409878,0.077457114,0
916857,19990930,18567,0.006819984,0.077927138,0
916857,19991231,19560,0.008805765,0.074012081,0
916857,20000331,21885,0.002961053,0.070598062,0
916857,20000630,22742,0.006196112,0.07166302,0
916857,20000930,22127,0.008338618,0.072834646,0
916857,20001231,22958,0.010289389,0.076942459,0
916857,20010331,23665,0.003215873,0.075793047,0
916857,20010630,25581,0.006539317,0.080593032,0
916857,20010930,26108,0.009577157,0.083922678,0
916857,20011231,28404,0.011161375,0.078167626,0
916857,20020331,30884,0.002237822,0.076583443,0
916857,20020630,31580,0.007009164,0.07983689,0
916857,20020930,33157,0.01108424,0.081212871,0
916857,20021231,33332,0.014195818,0.085374926,0
916857,20030331,33729,0.004436546,0.0874791,0
916857,20030630,38320,0.009060763,0.078757014,0
916857,20030930,36041,0.012921387,0.084655209,0
916857,20031231,36758,0.015835108,0.086346604,0
916857,20040331,38497,0.003343672,0.085984874,0
916857,20040630,39841,0.008266494,0.080814299,0
916857,20040930,40156,0.011675907,0.081358201,0
916857,20041231,38076,0.013654984,0.087632283,0
920050,19950331,766,0.002142967,0.108916907,0
920050,19950630,791,0.004418374,0.111858191,0
920050,19950930,716,0.006680838,0.112703681,0
920050,19951231,751,0.008427389,0.114380066,0
920050,19960331,649,0.002093458,0.112468345,0
920050,19960630,710,0.003877992,0.109767025,0
920050,19960930,840,0.006123059,0.114695341,0
920050,19961231,1083,0.007495934,0.099126931,0
920050,19970331,1196,0.001468429,0.096722834,0
920050,19970630,1360,0.001754149,0.103225807,0
920050,19970930,1507,0.00389654,0.102631579,0
920050,19971231,1526,0.005477988,0.106663048,0
920050,19980331,1515,0.000529731,0.102935471,0
920050,19980630,1804,0.001871533,0.110127283,0
920050,19980930,1675,0.001497414,0.109190782,0
920050,19981231,1598,0.001784366,0.113690728,0
920050,19990331,1628,-0.00108504,0.102500327,0
920050,19990630,1580,-0.002035692,0.105100028,0
920050,19990930,1744,-0.000553097,0.10290524,0
920050,19991231,1770,-0.003278017,0.097842518,0
920050,20000331,1808,0.000264533,0.090897501,0
920050,20000630,1939,0.001470687,0.102319044,0
920050,20000930,1917,0.002332442,0.100777272,0
920050,20001231,1757,0.003601357,0.113085854,0
920050,20010331,4412,0.003696858,0.09931914,0
920050,20010630,4881,0.00693955,0.110530896,0
920050,20010930,2694,0.008368201,0.125618083,0
920050,20011231,2564,0.007545814,0.119332033,0
920050,20020331,3130,0.000963159,0.111560419,0
920050,20020630,4279,0.001191753,0.115357058,0
920050,20020930,2373,-0.00200661,0.110035006,0
920050,20021231,2526,-0.01697245,0.098860713,0
920050,20030331,4109,0.001702542,0.097911385,0
920050,20030630,5008,0.005366181,0.102883194,0
920050,20030930,4227,0.007924413,0.101942333,0
920050,20031231,2495,0.000241211,0.10031348,0
920050,20040331,1477,0.000478355,0.1,0
920050,20040630,1478,0.001682692,0.094762485,0
920050,20040930,1603,0.002367454,0.10865961,0
920050,20041231,1692,0.002987789,0.112111185,0
931159,19950331,7482,0.003312355,0.090560755,0
931159,19950630,8649,0.006847587,0.09212754,0
931159,19950930,8973,0.011188029,0.09496742,0
931159,19951231,8374,0.010245004,0.089788155,0
931159,19960331,9061,0.003196868,0.090472482,0
931159,19960630,9822,0.00709643,0.087474907,0
931159,19960930,9614,0.011043128,0.089300363,0
931159,19961231,10556,0.009615925,0.082486487,0
931159,19970331,11485,0.003446141,0.084267554,0
931159,19970630,12485,0.007865646,0.087524356,0
931159,19970930,12488,0.010243877,0.088430134,0
931159,19971231,12150,0.008533494,0.083505155,0
931159,19980331,12009,0.002568789,0.087194273,0
931159,19980630,13151,0.005780059,0.0909999,0
931159,19980930,12782,0.011725834,0.096881024,0
931159,19981231,12569,0.008949611,0.087411624,0
931159,19990331,12193,0.005703726,0.092113021,0
931159,19990630,13052,0.008348516,0.09740991,0
931159,19990930,12968,0.011850672,0.10039278,0
931159,19991231,11801,0.013126986,0.092121982,0
931159,20000331,11542,0.00495027,0.095309517,0
931159,20000630,12445,0.009849043,0.101053417,0
931159,20000930,12260,0.015566667,0.101437805,0
931159,20001231,11737,0.016195543,0.096633417,0
931159,20010331,12444,0.005214476,0.102608481,0
931159,20010630,14777,0.009073873,0.093423642,0
931159,20010930,14794,0.013391852,0.097590003,0
931159,20011231,14929,0.011743772,0.086790393,0
931159,20020331,15321,0.005534358,0.08960859,0
931159,20020630,16711,0.010537079,0.096874892,0
931159,20020930,16973,0.015665335,0.106538753,0
931159,20021231,16031,0.014222598,0.100192546,0
931159,20030331,16740,0.004132231,0.099118943,0
931159,20030630,18374,0.009479773,0.093827161,0
931159,20030930,18740,0.013885276,0.092903723,0
931159,20031231,18642,0.013891707,0.088256725,0
931159,20040331,18751,0.005295974,0.090545648,0
931159,20040630,19554,0.011908813,0.087834319,0
931159,20040930,20553,0.016423442,0.094448561,0
931159,20041231,19311,0.015179462,0.088226581,0
936462,19950331,507792,0.002996695,0.11613247,0
936462,19950630,518223,0.006070706,0.116236587,0
936462,19950930,524362,0.009163853,0.116295177,0
936462,19951231,551348,0.01215396,0.1142057,0
936462,19960331,579743,0.003179453,0.118076125,0
936462,19960630,609674,0.006459362,0.118195159,0
936462,19960930,631304,0.009374979,0.112110144,0
936462,19961231,649003,0.012127997,0.114532508,0
936462,19970331,667235,0.003014596,0.114652877,0
936462,19970630,682211,0.006253204,0.114952335,0
936462,19970930,691654,0.009377622,0.114479368,0
936462,19971231,699473,0.012359805,0.111451091,0
936462,19980331,709107,0.003268272,0.112825943,0
936462,19980630,731169,0.006537879,0.111923451,0
936462,19980930,753590,0.009599004,0.111955145,0
936462,19981231,788667,0.012377718,0.107438035,0
936462,19990331,808315,0.003154689,0.107809545,0
936462,19990630,861469,0.006304999,0.104109989,0
936462,19990930,892127,0.009353077,0.104224036,0
936462,19991231,918353,0.012474443,0.103130527,0
936462,20000331,982393,0.00324131,0.103446148,0
936462,20000630,1064511,0.006441503,0.100552373,0
936462,20000930,1110512,0.009379507,0.1007296,0
936462,20001231,1167474,0.01201512,0.097339179,0
936462,20010331,1190409,0.003069609,0.099833197,0
936462,20010630,1204351,0.006092376,0.099903551,0
936462,20010930,1202732,0.008913525,0.098934293,0
936462,20011231,1225082,0.011768894,0.097347441,0
936462,20020331,1272718,0.003342219,0.096186166,0
936462,20020630,1300663,0.006627247,0.10006833,0
936462,20020930,1321495,0.009922598,0.101506506,0
936462,20021231,1361476,0.012940438,0.099583878,0
936462,20030331,1358183,0.003100952,0.102150061,0
936462,20030630,1464968,0.00624215,0.103581731,0
936462,20030930,1485407,0.009235289,0.101204363,1
936462,20031231,1563623,0.012064781,0.098679798,0
936462,20040331,1570260,0.002699252,0.102703641,0
936462,20040630,1589165,0.005299071,0.099069789,0
936462,20040930,1575569,0.007719711,0.09805748,0
936462,20041231,1553109,0.00988421,0.095821168,0
936837,19950331,6528,0.002238025,0.108108108,0
936837,19950630,6396,0.005119579,0.119240987,0
936837,19950930,6283,0.008661956,0.122841713,0
936837,19951231,6152,0.009152086,0.096964943,0
936837,19960331,6082,0.002872334,0.10239584,0
936837,19960630,6512,0.006177797,0.105233956,0
936837,19960930,6562,0.008291823,0.108136646,0
936837,19961231,7506,0.009215494,0.098751354,0
936837,19970331,7209,0.002695109,0.102601073,0
936837,19970630,7693,0.006237839,0.10454881,0
936837,19970930,7584,0.008525693,0.111288889,0
936837,19971231,7644,0.010264901,0.097495482,0
936837,19980331,7310,0.00154469,0.105263158,0
936837,19980630,8359,0.003837527,0.103985122,0
936837,19980930,9830,0.005671501,0.093540994,0
936837,19981231,10553,0.008436965,0.08473874,0
936837,19990331,11095,0.002091963,0.088934894,0
936837,19990630,11392,0.00440193,0.091506594,0
936837,19990930,11860,0.006833906,0.094242617,0
936837,19991231,12985,0.008541218,0.088637267,0
936837,20000331,14393,0.002719533,0.090052397,0
936837,20000630,15709,0.005033005,0.085068047,0
936837,20000930,16445,0.007239644,0.091612903,0
936837,20001231,17711,0.008991946,0.091556155,0
936837,20010331,18451,0.001345528,0.090485108,0
936837,20010630,19809,0.004342731,0.087973087,0
936837,20010930,21219,0.007023356,0.08872573,0
936837,20011231,23214,0.00422334,0.076809147,0
936837,20020331,23806,0.000987462,0.078962484,0
936837,20020630,25474,0.003018259,0.079504831,0
936837,20020930,25242,0.007496102,0.079237852,0
936837,20021231,26676,0.008902479,0.076183432,0
936837,20030331,27788,0.002306224,0.078819962,0
936837,20030630,28242,0.006172029,0.08070958,0
936837,20030930,29598,0.007905037,0.079635228,0
936837,20031231,29835,0.010231857,0.074665114,0
936837,20040331,31168,0.004431107,0.080625752,0
936837,20040630,33251,0.007098797,0.076551168,0
936837,20040930,34006,0.009450875,0.079061419,0
936837,20041231,34764,0.011668786,0.076372215,0
956527,19950331,50172,0.0020742,0.10755099,0
956527,19950630,53117,0.002905553,0.103060594,0
956527,19950930,57467,0.004145669,0.105401567,0
956527,19951231,57142,0.005450832,0.107326121,0
956527,19960331,57115,0.000969419,0.10748421,0
956527,19960630,57995,0.002092921,0.102809864,0
956527,19960930,56449,0.003494343,0.101904571,0
956527,19961231,60325,0.004680535,0.099912286,0
956527,19970331,63849,0.001768877,0.102364188,0
956527,19970630,65167,0.003528112,0.104407771,0
956527,19970930,66824,0.005327624,0.099382314,0
956527,19971231,66215,0.005449455,0.10203855,0
956527,19980331,64104,0.002438302,0.09825317,0
